species,scientific_name,kingdom,phylum,class,order,family,genus,occurrence_count,image_count,municipalities,iucn_status
Ormetica ameoides,"Ormetica ameoides Butler, 1876",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ormetica,2,3,,
Vanilla pompona,Vanilla pompona Schiede,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Vanilla,1,3,,EN
Setophaga ruticilla,"Setophaga ruticilla (Linnaeus, 1758)",Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,2,3,,LC
Auricularia cornea,Auricularia cornea Ehrenb.,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,1,3,,
Eucereon costulatum,"Eucereon costulatum Herrich-Schäffer, 1855",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Eucereon,2,3,,
Trichilia pallida,Trichilia pallida Sw.,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Trichilia,2,3,,LC
Podalia pedacioides,"Podalia pedacioides Dognin, 1916",Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Podalia,1,3,,
Pontederia crassipes,Pontederia crassipes Mart.,Plantae,Tracheophyta,Liliopsida,Commelinales,Pontederiaceae,Pontederia,3,3,,
Penaincisalia loxurina,Penaincisalia loxurina,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Penaincisalia,2,3,,
Epidendrum psilosepalum,Epidendrum psilosepalum Hágsater & E.Santiago,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,1,3,,
Cosmophyga privataria,Cosmophyga privataria (Walker),Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cosmophyga,3,3,,
Stigmaphyllon echitoides,Stigmaphyllon echitoides Triana & Planch.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Stigmaphyllon,2,3,,
Prepona meander,"Archaeoprepona amphimachus (Fabricius, 1775)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Prepona,2,3,,
Dynamine setabis,Dynamine setabis Doubleday,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dynamine,3,3,,
Acharia hyperoche,Acharia hyperoche,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Acharia,3,3,,
Catasticta notha,"Catasticta notha (Doubleday, 1847)",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Catasticta,3,3,,
Quadrus lugubris,"Quadrus lugubris (Felder, 1869)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Quadrus,3,3,,
Lichnoptera gulo,"Lichnoptera gulo Herrich-Schäffer, 1850",Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lichnoptera,2,3,,
Terastia meticulosalis,"Terastia meticulosalis Guenée, 1854",Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Terastia,2,3,,
Rhuda focula,"Rhuda focula Cramer, 1782",Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Rhuda,2,3,,
Myelobia smerintha,"Myelobia smerintha Hübner, 1821",Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Myelobia,1,3,,
Guzmania diffusa,Guzmania diffusa L.B.Sm.,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Guzmania,2,3,,LC
Eremoleon anomalus,"Eremoleon anomalus (Rambur, 1842)",Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Eremoleon,1,3,,
Xiphorhynchus erythropygius,"Xiphorhynchus erythropygius (P.L.Sclater, 1860)",Animalia,Chordata,Aves,Passeriformes,Furnariidae,Xiphorhynchus,1,3,,LC
Sipia palliata,"Sipia palliata (P.L.Sclater & Salvin, 1866)",Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Sipia,2,3,,
Archonias brassolis,"Archonias brassolis (Fabricius, 1776)",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Archonias,3,3,,
Napeogenes stella,"Napeogenes stella (Hewitson, 1854)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Napeogenes,3,3,,
Tessaria integrifolia,Tessaria integrifolia Ruiz & Pav.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tessaria,1,3,,LC
Anthurium magnificum,Anthurium magnificum Linden,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,1,3,,NT
Setophaga cerulea,"Setophaga cerulea (A.Wilson, 1810)",Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,3,3,,NT
Pleurothallis bicornis,Pleurothallis bicornis Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,2,3,,
Evania appendigaster,"Evania appendigaster (Linnaeus, 1758)",Animalia,Arthropoda,Insecta,Hymenoptera,Evaniidae,Evania,1,3,,
Dacryopinax martinii,Dacryopinax martinii Lowy,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacryopinax,1,3,,
Amanita rubescens,Amanita rubescens Pers.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,1,3,,
Ramphastos ambiguus,"Ramphastos ambiguus Swainson, 1823",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,1,3,,LC
Cissus verticillata,Cissus verticillata (L.) Nicolson & C.E.Jarvis,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Cissus,1,3,,LC
Snowornis cryptolophus,"Snowornis cryptolophus (P.L.Sclater & Salvin, 1877)",Animalia,Chordata,Aves,Passeriformes,Cotingidae,Snowornis,1,3,,LC
Sophista grippa,"Sostrata grippa Evans, 1953",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Sophista,2,3,,
Maxillaria longissima,Maxillaria longissima Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,2,3,,
Pleurothallis adonis,Pleurothallis adonis Luer,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,2,3,,
Xylobium leontoglossum,Xylobium leontoglossum (Rchb.f.) Benth. ex Rolfe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Xylobium,1,3,,
Epidendrum radicans,Epidendrum radicans Pav. ex Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,2,3,,
Boa imperator,"Boa imperator Daudin, 1803",Animalia,Chordata,Squamata,,Boidae,Boa,2,3,,LC
Laothus gibberosa,Laothus gibberosa,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Laothus,2,3,,
Cavendishia nitida,Cavendishia nitida (Kunth) A.C.Sm.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Cavendishia,2,3,,LC
Leucauge argyrobapta,"Leucauge argyrobapta (White, 1841)",Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,3,3,,
Monstera adansonii,Monstera adansonii Schott,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,1,3,,
Pleurothallopsis microptera,Pleurothallopsis microptera (Schltr.) Pridgeon & M.W.Chase,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallopsis,1,3,,
Besleria amabilis,Besleria amabilis C.V.Morton,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Besleria,1,3,,
Maxillaria amplifoliata,Maxillaria amplifoliata Molinari,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,1,3,,
Petrea rugosa,Petrea rugosa Kunth,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Petrea,1,3,,LC
Masdevallia nidifica,Masdevallia nidifica Rchb.f.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Masdevallia,1,3,,
Campylorhamphus trochilirostris,"Campylorhamphus trochilirostris (Lichtenstein, 1820)",Animalia,Chordata,Aves,Passeriformes,Furnariidae,Campylorhamphus,3,3,,LC
Megascops albogularis,"Megascops albogularis (Cassin, 1849)",Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,3,3,,LC
Solanum caripense,Solanum caripense Humb. & Bonpl. ex Dunal,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,1,3,,
Brunfelsia pauciflora,Brunfelsia pauciflora (Cham. & Schltdl.) Benth.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Brunfelsia,1,3,,LC
Oreopanax pallidus,Oreopanax pallidus Cuatrec.,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Oreopanax,1,3,,NT
Atopophlebia caldasi,"Atopophlebia caldasi Salles, Marulanda & Dias, 2018",Animalia,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Atopophlebia,1,3,,
Mycena leaina,Mycena leaina (Berk.) Sacc.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,1,3,,
Palpada mexicana,"Palpada mexicana (Macquart, 1847)",Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Palpada,1,3,,
Adiantum raddianum,Adiantum raddianum C.Presl,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,1,3,,
Morchella gracilis,"Morchella gracilis T.J.Baroni, Iturr. & Laessoe",Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella,1,3,,
Colosius confusus,"Colosius confusus Gomes, D.G.Robinson, F.J.Zimmerman, Obregón & Barr, 2013",Animalia,Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Colosius,1,3,,
Gloxinia perennis,Gloxinia perennis (L.) Druce,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Gloxinia,1,3,,
Turnera ulmifolia,Turnera ulmifolia L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Turneraceae,Turnera,1,3,,LC
Seemannia sylvatica,Seemannia sylvatica (Kunth) Hanst.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Seemannia,1,3,,
Camonea umbellata,Camonea umbellata (L.) A.R.Simões & Staples,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Camonea,1,3,,
Tretioscincus bifasciatus,"Tretioscincus bifasciatus (Duméril, 1851)",Animalia,Chordata,Squamata,,Gymnophthalmidae,Tretioscincus,1,3,,LC
Marpesia furcula,Marpesia furcula,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Marpesia,3,3,,
Glaucis hirsutus,"Glaucis hirsutus (J.F.Gmelin, 1788)",Animalia,Chordata,Aves,Apodiformes,Trochilidae,Glaucis,2,3,,LC
Bursera simaruba,Bursera simaruba (L.) Sarg.,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Bursera,2,3,,LC
Chromacris psittacus,"Chromacris psittacus psittacus (Gerstaecker, 1873)",Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Chromacris,3,3,,
Cannaphila vibex,"Cannaphila vibex (Hagen, 1861)",Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Cannaphila,3,3,,LC
Masdevallia cucullata,Masdevallia cucullata Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Masdevallia,1,3,,
Megalopyge trossula,"Megalopyge trossula (Dognin, 1891)",Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Megalopyge,2,3,,
Linochilus rupestris,Linochilus rupestris (Kunth) Saldivia & O.M.Vargas,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Linochilus,2,3,,LC
Drymoea hesperoides,"Drymoea hesperoides (Walker, 1854)",Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Drymoea,2,3,,
Oplomus salamandra,"Oplomus salamandra (Burmeister, 1835)",Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Oplomus,1,3,,
Solanum sisymbriifolium,Solanum sisymbriifolium Lam.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,1,3,,
Solanum nigrescens,Solanum nigrescens M.Martens & Galeotti,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,1,3,,
Zale galactea,"Zale galactea Hampson, 1913",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Zale,2,3,,
Ocaria aholiba,Ocaria aholiba,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Ocaria,1,3,,
Emilia fosbergii,Emilia fosbergii Nicolson,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Emilia,1,3,,
Pseudodebis puritana,Pseudodebis puritana,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pseudodebis,3,3,,
Peperomia acuminata,Peperomia acuminata Ruiz & Pav.,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,1,3,,
Bomarea setacea,Bomarea setacea (Ruiz & Pav.) Herb.,Plantae,Tracheophyta,Liliopsida,Liliales,Alstroemeriaceae,Bomarea,1,3,,LC
Phoebis philea,"Phoebis philea (Linnaeus, 1763)",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,1,3,,
Eumorpha anchemolus,"Eumorpha anchemolus Cramer, 1779",Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Eumorpha,1,3,,
Cyclocephala gregaria,"Cyclocephala gregaria Heyne & Taschenberg, 1908",Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Cyclocephala,2,3,,
Anemia phyllitidis,Anemia phyllitidis (L.) Sw.,Plantae,Tracheophyta,Polypodiopsida,Schizaeales,Anemiaceae,Anemia,2,3,,
Morpheis pyracmon,"Morpheis pyracmon Cramer, 1780",Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Morpheis,1,3,,
Astraptes fulgerator,"Telegonus fulgerator (Walch, 1775)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Astraptes,2,3,,
Selenicereus monacanthus,Selenicereus monacanthus (Lem.) D.R.Hunt,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Selenicereus,1,3,,LC
Astraptes talus,"Telegonus talus (Cramer, 1777)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Astraptes,2,3,,
Macraspis jamesi,"Macraspis jamesi Soula, 1998",Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Macraspis,2,3,,
Cranichis antioquiensis,Cranichis antioquiensis Schltr.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cranichis,1,3,,
Picumnus olivaceus,"Picumnus olivaceus Lafresnaye, 1845",Animalia,Chordata,Aves,Piciformes,Picidae,Picumnus,3,3,,LC
Hemithraupis flavicollis,"Hemithraupis flavicollis (Vieillot, 1818)",Animalia,Chordata,Aves,Passeriformes,Thraupidae,Hemithraupis,3,3,,LC
Hamadryas laodamia,"Hamadryas laodamia (Cramer, 1777)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hamadryas,3,3,,
Hypanartia godmanii,"Hypanartia godmanii Bates, 1864",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hypanartia,2,3,,
Manduca hannibal,"Manduca hannibal Cramer, 1779",Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,1,3,,
Perola laopepe,"Perola laopepe Dyar, 1926",Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Perola,2,3,,
Euselasia corduena,"Euselasia corduena (Hewitson, 1874)",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Euselasia,2,3,,
Daedalma inconspicua,"Daedalma inconspicua Butler, 1866",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Daedalma,2,3,,
Citheronia equatorialis,"Citheronia equatorialis Bouvier, 1927",Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Citheronia,3,3,,
Monodelphis adusta,"Monodelphis adusta (Thomas, 1897)",Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Monodelphis,1,3,,LC
Crocozona pheretima,"Crocozona pheretima Felder, 1865",Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Crocozona,2,3,,
Gorgopas chlorocephala,"Gorgopas chlorocephala (Herrich-Schäffer, 1870)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Gorgopas,2,3,,
Timaeta timaeus,Timaeta timaeus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Timaeta,2,3,,
Dyscophellus porcius,"Dyscophellus porcius (C.Felder & R.Felder, 1862)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Dyscophellus,1,3,,
Digitalis purpurea,Digitalis purpurea L.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,2,3,,
Eurybia donna,"Eurybia donna Felder, 1862",Animalia,Cnidaria,,,,Eurybia,1,3,,
Chimastrum argentea,"Chimastrum argentea (Bates, 1866)",Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Chimastrum,1,3,,
Thespieus othna,"Thespieus othna (Butler, 1870)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Thespieus,1,3,,
Micrathena sexspinosa,"Micrathena sexspinosa (Hahn, 1822)",Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Micrathena,1,3,,
Fulica americana,"Fulica americana Gmelin, 1789",Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,3,3,,LC
Pipraeidea melanonota,"Pipraeidea melanonota (Vieillot, 1819)",Animalia,Chordata,Aves,Passeriformes,Thraupidae,Pipraeidea,3,3,,LC
Passiflora linearistipula,Passiflora linearistipula L.K.Escobar,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,1,3,,
Erythrolamprus mimus,"Erythrolamprus mimus mimus (Cope, 1868)",Animalia,Chordata,Squamata,,Colubridae,Erythrolamprus,1,3,,
Lycorea ilione,Lycorea ilione (Cramer),Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lycorea,1,3,,
Calathea lutea,Calathea lutea (Aubl.) E.Mey. ex Schult.,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Calathea,1,2,,
Necrobia rufipes,"Necrobia rufipes (Fabricius, 1781)",Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Necrobia,1,2,,
Pionus tumultuosus,"Pionus tumultuosus (Tschudi, 1844)",Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pionus,1,2,,LC
Eulepidotis juncida,"Eulepidotis juncida Guenée, 1852",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Eulepidotis,2,2,,
Renealmia thyrsoidea,Renealmia thyrsoidea (Ruiz & Pav.) Poepp. & Endl.,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Renealmia,1,2,,
Heliconia hirsuta,Heliconia hirsuta L.f.,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,2,2,,
Cyrtochilum trifurcatum,Cyrtochilum trifurcatum (Lindl.) Kraenzl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtochilum,2,2,,
Terpsichore asplenifolia,Terpsichore asplenifolia (L.) A.R.Sm.,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Terpsichore,1,2,,
Datura metel,Datura metel L.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura,2,2,,
Antiotricha integra,"Antiotricha integra Walker, 1865",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Antiotricha,1,2,,
Phrygionis polita,Phrygionis polita (Cramer),Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Phrygionis,2,2,,
Pleurothallis lindenii,Pleurothallis lindenii Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,1,2,,
Euptoieta hegesia,"Euptoieta hegesia (Cramer, 1779)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Euptoieta,2,2,,
Eleocharis elegans,Eleocharis elegans (Kunth) Roem. & Schult.,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,1,2,,
Desmia filicornis,"Desmia filicornis Munroe, 1959",Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Desmia,2,2,,
Didelphis pernigra,"Didelphis pernigra J.A.Allen, 1900",Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,2,2,,LC
Praemastus albipuncta,"Praemastus albipuncta Hampson, 1901",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Praemastus,1,2,,
Parides anchises,"Parides anchises (Linnaeus, 1758)",Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parides,2,2,,LC
Polygrammodes elevata,"Polygrammodes elevata Fabricius, 1777",Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Polygrammodes,2,2,,
Doru taeniatum,"Doru taeniatum (Dohrn, 1862)",Animalia,Arthropoda,Insecta,Dermaptera,Forficulidae,Doru,1,2,,
Gunnera manicata,Gunnera manicata Linden,Plantae,Tracheophyta,Magnoliopsida,Gunnerales,Gunneraceae,Gunnera,2,2,,
Mesoscia eriophora,"Mesoscia eriophora (Sepp, 1848)",Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Mesoscia,2,2,,
Passiflora auriculata,Passiflora auriculata Kunth,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,1,2,,
Hyalurga urioides,"Hyalurga urioides Schaus, 1910",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hyalurga,1,2,,
Amastus rubridorsata,"Amastus rubridorsata Dognin, 1912",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Amastus,1,2,,
Curcuma zedoaria,Curcuma zedoaria (Christm.) Roscoe,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Curcuma,2,2,,DD
Curtius marginalis,"Curtius marginalis (Dallas, 1852)",Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Curtius,2,2,,
Caligo illioneus,"Caligo illioneus (Cramer, 1776)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Caligo,2,2,,
Megalographa biloba,"Megalographa biloba (Stephens, 1830)",Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Megalographa,1,2,,
Phaegoptera decrepida,"Phaegoptera decrepida Herrich-Schäffer, 1855",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Phaegoptera,2,2,,
Agriacris magnifica,"Agriacris magnifica Hebard, 1924",Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Agriacris,2,2,,
Mazama rufina,"Mazama rufina (Bourcier & Pucheran, 1852)",Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Mazama,1,2,,VU
Pilocrocis lauralis,"Arthromastix lauralis (Walker, 1859)",Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pilocrocis,2,2,,
Hygrochroma nondina,"Hygrochroma nondina Druce, 1892",Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hygrochroma,2,2,,
Euglyphis vitripuncta,"Euglyphis vitripuncta Schaus, 1896",Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Euglyphis,2,2,,
Selenicereus megalanthus,Selenicereus megalanthus (Schum. ex Vaupel) Moran,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Selenicereus,1,2,,LC
Norape nigrovenosa,"Norape nigrovenosa (Druce, 1906)",Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Norape,1,2,,
Graffenrieda galeottii,Graffenrieda galeottii (Naudin) L.O.Williams,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Graffenrieda,1,2,,LC
Xenomigia concinna,"Xenomigia concinna Dognin, 1911",Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Xenomigia,1,2,,
Amastus hyalina,"Amastus hyalina Dognin, 1889",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Amastus,2,2,,
Tagetes erecta,Tagetes patula L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tagetes,1,2,,
Lasiophila orbifera,"Lasiophila orbifera Butler, 1868",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lasiophila,1,2,,
Pardirallus nigricans,"Pardirallus nigricans (Vieillot, 1819)",Animalia,Chordata,Aves,Gruiformes,Rallidae,Pardirallus,2,2,,LC
Veronica persica,Veronica persica Poir.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,1,2,,
Ficus carica,Ficus carica L.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,1,2,,LC
Epidendrum leucochilum,"Epidendrum leucochilum Link, Klotzsch & Otto",Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,1,2,,
Quesada gigas,"Quesada gigas (Olivier, 1790)",Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Quesada,1,2,,
Icterus auricapillus,"Icterus auricapillus Cassin, 1848",Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,2,2,,LC
Hortensia similis,"Hortensia similis (Walker, 1851)",Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Hortensia,2,2,,
Dahlia pinnata,Dahlia × pinnata Cav.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Dahlia,1,2,,
Lepidodactylus lugubris,"Lepidodactylus lugubris (Duméril & Bibron, 1836)",Animalia,Chordata,Squamata,,Gekkonidae,Lepidodactylus,1,2,,LC
Eucalyptus cinerea,Eucalyptus cinerea F.Muell. ex Benth.,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,1,2,,NT
Mesosemia metuana,"Mesosemia metuana (Felder, 1865)",Animalia,,,,,Mesosemia,2,2,,
Praemastus flavidus,"Praemastus flavidus Dognin, 1912",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Praemastus,2,2,,
Antaeotricha ribbei,"Antaeotricha ribbei Zeller, 1877",Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Antaeotricha,1,2,,
Ormetica pratti,"Ormetica pratti Druce, 1900",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ormetica,1,2,,
Hemidactylus garnotii,"Hemidactylus garnotii Duméril & Bibron, 1836",Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,1,2,,LC
Toxomerus virgulatus,"Toxomerus virgulatus (Macquart, 1846)",Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,2,2,,
Maxillaria eburnea,Maxillaria eburnea Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,2,2,,
Argyrotaenia sphaleropa,"Argyrotaenia sphaleropa (Meyrick, 1909)",Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,1,2,,
Anolis chloris,"Anolis chloris Boulenger, 1898",Animalia,Chordata,Squamata,,Dactyloidae,Anolis,1,2,,LC
Melinodes cuprina,"Melinodes cuprina (Warren, 1904)",Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Melinodes,2,2,,
Conopophaga castaneiceps,"Conopophaga castaneiceps chocoensis Chapman, 1915",Animalia,Chordata,Aves,Passeriformes,Conopophagidae,Conopophaga,2,2,,
Symphlebia tetrodonta,"Symphlebia tetrodonta Dognin, 1911",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Symphlebia,2,2,,
